STATION,NAME,DATE,PRCP,TMAX,TMIN
USC00411395,"CAMP VERDE, TX US",04-05-01,0,,
USC00411395,"CAMP VERDE, TX US",04-06-01,0,,
USC00411395,"CAMP VERDE, TX US",04-07-01,0,,
USC00411395,"CAMP VERDE, TX US",04-08-01,0,,
USC00411395,"CAMP VERDE, TX US",04-09-01,0,,
USC00411395,"CAMP VERDE, TX US",04-10-01,0,,
USC00411395,"CAMP VERDE, TX US",04-11-01,0,,
USC00411395,"CAMP VERDE, TX US",04-12-01,0,,
USC00411395,"CAMP VERDE, TX US",04-13-01,0,,
USC00411395,"CAMP VERDE, TX US",04-14-01,0,,
USC00411395,"CAMP VERDE, TX US",04-15-01,0,,
USC00411395,"CAMP VERDE, TX US",04-16-01,0.1,,
USC00411395,"CAMP VERDE, TX US",04-17-01,0,,
USC00411395,"CAMP VERDE, TX US",04-18-01,0,,
USC00411395,"CAMP VERDE, TX US",04-19-01,0,,
USC00411395,"CAMP VERDE, TX US",04-20-01,0,,
USC00411395,"CAMP VERDE, TX US",04-21-01,0,,
USC00411395,"CAMP VERDE, TX US",04-22-01,0,,
USC00411395,"CAMP VERDE, TX US",04-23-01,1.6,,
USC00411395,"CAMP VERDE, TX US",04-24-01,0,,
USC00411395,"CAMP VERDE, TX US",04-25-01,0,,
USC00411395,"CAMP VERDE, TX US",04-26-01,0,,
USC00411395,"CAMP VERDE, TX US",04-27-01,0,,
USC00411395,"CAMP VERDE, TX US",04-28-01,0,,
USC00411395,"CAMP VERDE, TX US",04-29-01,0,,
USC00411395,"CAMP VERDE, TX US",04-30-01,0,,
USC00411395,"CAMP VERDE, TX US",05-01-01,0,,
USC00411395,"CAMP VERDE, TX US",05-02-01,0,,
USC00411395,"CAMP VERDE, TX US",05-03-01,0,,
USC00411395,"CAMP VERDE, TX US",05-04-01,0,,
USC00411395,"CAMP VERDE, TX US",05-05-01,2,,
USC00411395,"CAMP VERDE, TX US",05-06-01,0,,
USC00411395,"CAMP VERDE, TX US",05-07-01,0,,
USC00411395,"CAMP VERDE, TX US",05-08-01,0,,
USC00411395,"CAMP VERDE, TX US",05-09-01,0,,
USC00411395,"CAMP VERDE, TX US",05-10-01,0,,
USC00411395,"CAMP VERDE, TX US",05-11-01,0,,
USC00411395,"CAMP VERDE, TX US",05-12-01,0,,
USC00411395,"CAMP VERDE, TX US",05-13-01,0,,
USC00411395,"CAMP VERDE, TX US",05-14-01,0,,
USC00411395,"CAMP VERDE, TX US",05-15-01,0,,
USC00411395,"CAMP VERDE, TX US",05-16-01,0,,
USC00411395,"CAMP VERDE, TX US",05-17-01,0,,
USC00411395,"CAMP VERDE, TX US",05-18-01,0,,
USC00411395,"CAMP VERDE, TX US",05-19-01,0,,
USC00411395,"CAMP VERDE, TX US",05-20-01,0,,
USC00411395,"CAMP VERDE, TX US",05-21-01,0,,
USC00411395,"CAMP VERDE, TX US",05-22-01,0,,
USC00411395,"CAMP VERDE, TX US",05-23-01,0,,
USC00411395,"CAMP VERDE, TX US",05-24-01,0,,
USC00411395,"CAMP VERDE, TX US",05-25-01,0,,
USC00411395,"CAMP VERDE, TX US",05-26-01,0,,
USC00411395,"CAMP VERDE, TX US",05-27-01,0,,
USC00411395,"CAMP VERDE, TX US",05-28-01,0,,
USC00411395,"CAMP VERDE, TX US",05-29-01,0,,
USC00411395,"CAMP VERDE, TX US",05-30-01,0,,
USC00411395,"CAMP VERDE, TX US",05-31-01,0,,
USC00411395,"CAMP VERDE, TX US",06-01-01,0,,
USC00411395,"CAMP VERDE, TX US",06-02-01,0,,
USC00411395,"CAMP VERDE, TX US",06-03-01,0,,
USC00411395,"CAMP VERDE, TX US",06-04-01,0,,
USC00411395,"CAMP VERDE, TX US",06-05-01,0,,
USC00411395,"CAMP VERDE, TX US",06-06-01,0,,
USC00411395,"CAMP VERDE, TX US",06-07-01,0,,
USC00411395,"CAMP VERDE, TX US",06-08-01,0,,
USC00411395,"CAMP VERDE, TX US",06-09-01,0,,
USC00411395,"CAMP VERDE, TX US",06-10-01,0,,
USC00411395,"CAMP VERDE, TX US",06-11-01,0,,
USC00411395,"CAMP VERDE, TX US",06-12-01,0,,
USC00411395,"CAMP VERDE, TX US",06-13-01,0,,
USC00411395,"CAMP VERDE, TX US",06-14-01,0,,
USC00411395,"CAMP VERDE, TX US",06-15-01,0,,
USC00411395,"CAMP VERDE, TX US",06-16-01,0,,
USC00411395,"CAMP VERDE, TX US",06-17-01,0,,
USC00411395,"CAMP VERDE, TX US",06-18-01,0,,
USC00411395,"CAMP VERDE, TX US",06-19-01,0,,
USC00411395,"CAMP VERDE, TX US",06-20-01,0,,
USC00411395,"CAMP VERDE, TX US",06-21-01,0,,
USC00411395,"CAMP VERDE, TX US",06-22-01,0,,
USC00411395,"CAMP VERDE, TX US",06-23-01,0.4,,
USC00411395,"CAMP VERDE, TX US",06-24-01,0,,
USC00411395,"CAMP VERDE, TX US",06-25-01,0,,
USC00411395,"CAMP VERDE, TX US",06-26-01,0,,
USC00411395,"CAMP VERDE, TX US",06-27-01,0,,
USC00411395,"CAMP VERDE, TX US",06-28-01,0,,
USC00411395,"CAMP VERDE, TX US",06-29-01,0,,
USC00411395,"CAMP VERDE, TX US",06-30-01,0,,
USC00411395,"CAMP VERDE, TX US",07-01-01,0,,
USC00411395,"CAMP VERDE, TX US",07-02-01,0,,
USC00411395,"CAMP VERDE, TX US",07-03-01,0,,
USC00411395,"CAMP VERDE, TX US",07-04-01,0,,
USC00411395,"CAMP VERDE, TX US",07-05-01,0,,
USC00411395,"CAMP VERDE, TX US",07-06-01,0,,
USC00411395,"CAMP VERDE, TX US",07-07-01,0,,
USC00411395,"CAMP VERDE, TX US",07-08-01,0,,
USC00411395,"CAMP VERDE, TX US",07-09-01,0,,
USC00411395,"CAMP VERDE, TX US",07-10-01,0,,
USC00411395,"CAMP VERDE, TX US",07-11-01,0,,
USC00411395,"CAMP VERDE, TX US",07-12-01,0,,
USC00411395,"CAMP VERDE, TX US",07-13-01,0,,
USC00411395,"CAMP VERDE, TX US",07-14-01,0,,
USC00411395,"CAMP VERDE, TX US",07-15-01,0,,
USC00411395,"CAMP VERDE, TX US",07-16-01,0,,
USC00411395,"CAMP VERDE, TX US",07-17-01,0,,
USC00411395,"CAMP VERDE, TX US",07-18-01,0,,
USC00411395,"CAMP VERDE, TX US",07-19-01,0,,
USC00411395,"CAMP VERDE, TX US",07-20-01,0,,
USC00411395,"CAMP VERDE, TX US",07-21-01,0,,
USC00411395,"CAMP VERDE, TX US",07-22-01,0,,
USC00411395,"CAMP VERDE, TX US",07-23-01,0,,
USC00411395,"CAMP VERDE, TX US",07-24-01,0,,
USC00411395,"CAMP VERDE, TX US",07-25-01,0,,
USC00411395,"CAMP VERDE, TX US",07-26-01,0,,
USC00411395,"CAMP VERDE, TX US",07-27-01,0,,
USC00411395,"CAMP VERDE, TX US",07-28-01,0,,
USC00411395,"CAMP VERDE, TX US",07-29-01,0,,
USC00411395,"CAMP VERDE, TX US",07-30-01,0,,
USC00411395,"CAMP VERDE, TX US",07-31-01,0,,
USC00411395,"CAMP VERDE, TX US",08-01-01,0,,
USC00411395,"CAMP VERDE, TX US",08-02-01,0,,
USC00411395,"CAMP VERDE, TX US",08-03-01,0,,
USC00411395,"CAMP VERDE, TX US",08-04-01,0,,
USC00411395,"CAMP VERDE, TX US",08-05-01,0,,
USC00411395,"CAMP VERDE, TX US",08-06-01,0,,
USC00411395,"CAMP VERDE, TX US",08-07-01,0,,
USC00411395,"CAMP VERDE, TX US",08-08-01,0,,
USC00411395,"CAMP VERDE, TX US",08-09-01,0,,
USC00411395,"CAMP VERDE, TX US",08-10-01,0,,
USC00411395,"CAMP VERDE, TX US",08-11-01,0,,
USC00411395,"CAMP VERDE, TX US",08-12-01,0,,
USC00411395,"CAMP VERDE, TX US",08-13-01,0,,
USC00411395,"CAMP VERDE, TX US",08-14-01,0,,
USC00411395,"CAMP VERDE, TX US",08-15-01,0,,
USC00411395,"CAMP VERDE, TX US",08-16-01,0,,
USC00411395,"CAMP VERDE, TX US",08-17-01,0.1,,
USC00411395,"CAMP VERDE, TX US",08-18-01,0,,
USC00411395,"CAMP VERDE, TX US",08-19-01,0,,
USC00411395,"CAMP VERDE, TX US",08-20-01,0,,
USC00411395,"CAMP VERDE, TX US",08-21-01,0,,
USC00411395,"CAMP VERDE, TX US",08-22-01,0,,
USC00411395,"CAMP VERDE, TX US",08-23-01,0,,
USC00411395,"CAMP VERDE, TX US",08-24-01,0,,
USC00411395,"CAMP VERDE, TX US",08-25-01,0,,
USC00411395,"CAMP VERDE, TX US",08-26-01,0,,
USC00411395,"CAMP VERDE, TX US",08-27-01,2.03,,
USC00411395,"CAMP VERDE, TX US",08-28-01,0,,
USC00411395,"CAMP VERDE, TX US",08-29-01,0.09,,
USC00411395,"CAMP VERDE, TX US",08-30-01,0.52,,
USC00411395,"CAMP VERDE, TX US",08-31-01,0.6,,
USC00411395,"CAMP VERDE, TX US",09-01-01,2.05,,
USC00411395,"CAMP VERDE, TX US",09-02-01,0,,
USC00411395,"CAMP VERDE, TX US",09-03-01,0,,
USC00411395,"CAMP VERDE, TX US",09-04-01,0.9,,
USC00411395,"CAMP VERDE, TX US",09-05-01,0,,
USC00411395,"CAMP VERDE, TX US",09-06-01,1.93,,
USC00411395,"CAMP VERDE, TX US",09-07-01,0.97,,
USC00411395,"CAMP VERDE, TX US",09-08-01,0,,
USC00411395,"CAMP VERDE, TX US",09-09-01,0,,
USC00411395,"CAMP VERDE, TX US",09-10-01,0,,
USC00411395,"CAMP VERDE, TX US",09-11-01,0,,
USC00411395,"CAMP VERDE, TX US",09-12-01,0,,
USC00411395,"CAMP VERDE, TX US",09-13-01,0,,
USC00411395,"CAMP VERDE, TX US",09-14-01,0,,
USC00411395,"CAMP VERDE, TX US",09-15-01,0,,
USC00411395,"CAMP VERDE, TX US",09-16-01,0,,
USC00411395,"CAMP VERDE, TX US",09-17-01,0,,
USC00411395,"CAMP VERDE, TX US",09-18-01,0,,
USC00411395,"CAMP VERDE, TX US",09-19-01,0,,
USC00411395,"CAMP VERDE, TX US",09-20-01,0,,
USC00411395,"CAMP VERDE, TX US",09-21-01,0,,
USC00411395,"CAMP VERDE, TX US",09-22-01,0,,
USC00411395,"CAMP VERDE, TX US",09-23-01,1.35,,
USC00411395,"CAMP VERDE, TX US",09-24-01,0,,
USC00411395,"CAMP VERDE, TX US",09-25-01,0,,
USC00411395,"CAMP VERDE, TX US",09-26-01,0,,
USC00411395,"CAMP VERDE, TX US",09-27-01,0,,
USC00411395,"CAMP VERDE, TX US",09-28-01,0,,
USC00411395,"CAMP VERDE, TX US",09-29-01,0,,
USC00411395,"CAMP VERDE, TX US",09-30-01,0,,
USC00411395,"CAMP VERDE, TX US",10-01-01,0,,
USC00411395,"CAMP VERDE, TX US",10-02-01,0,,
USC00411395,"CAMP VERDE, TX US",10-03-01,0,,
USC00411395,"CAMP VERDE, TX US",10-04-01,0,,
USC00411395,"CAMP VERDE, TX US",10-05-01,0,,
USC00411395,"CAMP VERDE, TX US",10-06-01,0.1,,
USC00411395,"CAMP VERDE, TX US",10-07-01,0,,
USC00411395,"CAMP VERDE, TX US",10-08-01,0,,
USC00411395,"CAMP VERDE, TX US",10-09-01,0,,
USC00411395,"CAMP VERDE, TX US",10-10-01,0,,
USC00411395,"CAMP VERDE, TX US",10-11-01,0.7,,
USC00411395,"CAMP VERDE, TX US",10-12-01,0,,
USC00411395,"CAMP VERDE, TX US",10-13-01,2.37,,
USC00411395,"CAMP VERDE, TX US",10-14-01,0,,
USC00411395,"CAMP VERDE, TX US",10-15-01,0,,
USC00411395,"CAMP VERDE, TX US",10-16-01,0,,
USC00411395,"CAMP VERDE, TX US",10-17-01,0,,
USC00411395,"CAMP VERDE, TX US",10-18-01,0,,
USC00411395,"CAMP VERDE, TX US",10-19-01,0,,
USC00411395,"CAMP VERDE, TX US",10-20-01,0,,
USC00411395,"CAMP VERDE, TX US",10-21-01,0,,
USC00411395,"CAMP VERDE, TX US",10-22-01,0,,
USC00411395,"CAMP VERDE, TX US",10-23-01,0,,
USC00411395,"CAMP VERDE, TX US",10-24-01,0,,
USC00411395,"CAMP VERDE, TX US",10-25-01,0,,
USC00411395,"CAMP VERDE, TX US",10-26-01,0,,
USC00411395,"CAMP VERDE, TX US",10-27-01,0,,
USC00411395,"CAMP VERDE, TX US",10-28-01,0,,
USC00411395,"CAMP VERDE, TX US",10-29-01,0,,
USC00411395,"CAMP VERDE, TX US",10-30-01,0,,
USC00411395,"CAMP VERDE, TX US",10-31-01,0,,
USC00411395,"CAMP VERDE, TX US",11-01-01,0,,
USC00411395,"CAMP VERDE, TX US",11-02-01,0,,
USC00411395,"CAMP VERDE, TX US",11-03-01,0,,
USC00411395,"CAMP VERDE, TX US",11-04-01,0,,
USC00411395,"CAMP VERDE, TX US",11-05-01,0,,
USC00411395,"CAMP VERDE, TX US",11-06-01,0,,
USC00411395,"CAMP VERDE, TX US",11-07-01,0,,
USC00411395,"CAMP VERDE, TX US",11-08-01,0,,
USC00411395,"CAMP VERDE, TX US",11-09-01,0.2,,
USC00411395,"CAMP VERDE, TX US",11-10-01,0,,
USC00411395,"CAMP VERDE, TX US",11-11-01,0,,
USC00411395,"CAMP VERDE, TX US",11-12-01,0,,
USC00411395,"CAMP VERDE, TX US",11-13-01,0,,
USC00411395,"CAMP VERDE, TX US",11-14-01,0,,
USC00411395,"CAMP VERDE, TX US",11-15-01,2.78,,
USC00411395,"CAMP VERDE, TX US",11-16-01,2.8,,
USC00411395,"CAMP VERDE, TX US",11-17-01,1.2,,
USC00411395,"CAMP VERDE, TX US",11-18-01,0,,
USC00411395,"CAMP VERDE, TX US",11-19-01,0.3,,
USC00411395,"CAMP VERDE, TX US",11-20-01,0,,
USC00411395,"CAMP VERDE, TX US",11-21-01,0,,
USC00411395,"CAMP VERDE, TX US",11-22-01,0,,
USC00411395,"CAMP VERDE, TX US",11-23-01,0,,
USC00411395,"CAMP VERDE, TX US",11-24-01,0,,
USC00411395,"CAMP VERDE, TX US",11-25-01,0,,
USC00411395,"CAMP VERDE, TX US",11-26-01,0,,
USC00411395,"CAMP VERDE, TX US",11-27-01,0,,
USC00411395,"CAMP VERDE, TX US",11-28-01,0,,
USC00411395,"CAMP VERDE, TX US",11-29-01,0,,
USC00411395,"CAMP VERDE, TX US",11-30-01,0.2,,
USC00411395,"CAMP VERDE, TX US",12-01-01,0,,
USC00411395,"CAMP VERDE, TX US",12-02-01,0.2,,
USC00411395,"CAMP VERDE, TX US",12-03-01,0,,
USC00411395,"CAMP VERDE, TX US",12-04-01,0,,
USC00411395,"CAMP VERDE, TX US",12-05-01,0,,
USC00411395,"CAMP VERDE, TX US",12-06-01,0.3,,
USC00411395,"CAMP VERDE, TX US",12-07-01,0,,
USC00411395,"CAMP VERDE, TX US",12-08-01,0.4,,
USC00411395,"CAMP VERDE, TX US",12-09-01,0,,
USC00411395,"CAMP VERDE, TX US",12-10-01,0,,
USC00411395,"CAMP VERDE, TX US",12-11-01,0.5,,
USC00411395,"CAMP VERDE, TX US",12-12-01,0,,
USC00411395,"CAMP VERDE, TX US",12-13-01,0.3,,
USC00411395,"CAMP VERDE, TX US",12-14-01,0,,
USC00411395,"CAMP VERDE, TX US",12-15-01,0.28,,
USC00411395,"CAMP VERDE, TX US",12-16-01,0,,
USC00411395,"CAMP VERDE, TX US",12-17-01,0,,
USC00411395,"CAMP VERDE, TX US",12-18-01,0,,
USC00411395,"CAMP VERDE, TX US",12-19-01,0,,
USC00411395,"CAMP VERDE, TX US",12-20-01,0,,
USC00411395,"CAMP VERDE, TX US",12-21-01,0,,
USC00411395,"CAMP VERDE, TX US",12-22-01,0,,
USC00411395,"CAMP VERDE, TX US",12-23-01,0,,
USC00411395,"CAMP VERDE, TX US",12-24-01,0,,
USC00411395,"CAMP VERDE, TX US",12-25-01,0,,
USC00411395,"CAMP VERDE, TX US",12-26-01,0,,
USC00411395,"CAMP VERDE, TX US",12-27-01,0,,
USC00411395,"CAMP VERDE, TX US",12-28-01,0,,
USC00411395,"CAMP VERDE, TX US",12-29-01,0,,
USC00411395,"CAMP VERDE, TX US",12-30-01,0,,
USC00411395,"CAMP VERDE, TX US",12-31-01,0,,
USC00411395,"CAMP VERDE, TX US",01-01-02,0,,
USC00411395,"CAMP VERDE, TX US",01-02-02,0,,
USC00411395,"CAMP VERDE, TX US",01-03-02,0,,
USC00411395,"CAMP VERDE, TX US",01-04-02,0,,
USC00411395,"CAMP VERDE, TX US",01-05-02,0.11,,
USC00411395,"CAMP VERDE, TX US",01-06-02,0,,
USC00411395,"CAMP VERDE, TX US",01-07-02,0,,
USC00411395,"CAMP VERDE, TX US",01-08-02,0,,
USC00411395,"CAMP VERDE, TX US",01-09-02,0,,
USC00411395,"CAMP VERDE, TX US",01-10-02,0,,
USC00411395,"CAMP VERDE, TX US",01-11-02,0,,
USC00411395,"CAMP VERDE, TX US",01-12-02,0,,
USC00411395,"CAMP VERDE, TX US",01-13-02,0,,
USC00411395,"CAMP VERDE, TX US",01-14-02,0,,
USC00411395,"CAMP VERDE, TX US",01-15-02,0,,
USC00411395,"CAMP VERDE, TX US",01-16-02,0,,
USC00411395,"CAMP VERDE, TX US",01-17-02,0,,
USC00411395,"CAMP VERDE, TX US",01-18-02,0,,
USC00411395,"CAMP VERDE, TX US",01-19-02,0,,
USC00411395,"CAMP VERDE, TX US",01-20-02,0,,
USC00411395,"CAMP VERDE, TX US",01-21-02,0,,
USC00411395,"CAMP VERDE, TX US",01-22-02,0,,
USC00411395,"CAMP VERDE, TX US",01-23-02,0,,
USC00411395,"CAMP VERDE, TX US",01-24-02,0,,
USC00411395,"CAMP VERDE, TX US",01-25-02,0,,
USC00411395,"CAMP VERDE, TX US",01-26-02,0,,
USC00411395,"CAMP VERDE, TX US",01-27-02,0,,
USC00411395,"CAMP VERDE, TX US",01-28-02,0,,
USC00411395,"CAMP VERDE, TX US",01-29-02,0,,
USC00411395,"CAMP VERDE, TX US",01-30-02,0,,
USC00411395,"CAMP VERDE, TX US",01-31-02,0.5,,
USC00411395,"CAMP VERDE, TX US",02-01-02,0,,
USC00411395,"CAMP VERDE, TX US",02-02-02,0,,
USC00411395,"CAMP VERDE, TX US",02-03-02,0,,
USC00411395,"CAMP VERDE, TX US",02-04-02,0,,
USC00411395,"CAMP VERDE, TX US",02-05-02,0.45,,
USC00411395,"CAMP VERDE, TX US",02-06-02,0,,
USC00411395,"CAMP VERDE, TX US",02-07-02,0,,
USC00411395,"CAMP VERDE, TX US",02-08-02,0,,
USC00411395,"CAMP VERDE, TX US",02-09-02,0,,
USC00411395,"CAMP VERDE, TX US",02-10-02,0,,
USC00411395,"CAMP VERDE, TX US",02-11-02,0,,
USC00411395,"CAMP VERDE, TX US",02-12-02,0,,
USC00411395,"CAMP VERDE, TX US",02-13-02,0,,
USC00411395,"CAMP VERDE, TX US",02-14-02,0,,
USC00411395,"CAMP VERDE, TX US",02-15-02,0,,
USC00411395,"CAMP VERDE, TX US",02-16-02,0,,
USC00411395,"CAMP VERDE, TX US",02-17-02,0,,
USC00411395,"CAMP VERDE, TX US",02-18-02,0.15,,
USC00411395,"CAMP VERDE, TX US",02-19-02,0,,
USC00411395,"CAMP VERDE, TX US",02-20-02,0,,
USC00411395,"CAMP VERDE, TX US",02-21-02,0,,
USC00411395,"CAMP VERDE, TX US",02-22-02,0,,
USC00411395,"CAMP VERDE, TX US",02-23-02,0,,
USC00411395,"CAMP VERDE, TX US",02-24-02,0,,
USC00411395,"CAMP VERDE, TX US",02-25-02,0,,
USC00411395,"CAMP VERDE, TX US",02-26-02,0,,
USC00411395,"CAMP VERDE, TX US",02-27-02,0,,
USC00411395,"CAMP VERDE, TX US",02-28-02,0,,
USC00411395,"CAMP VERDE, TX US",03-01-02,0,,
USC00411395,"CAMP VERDE, TX US",03-02-02,0,,
USC00411395,"CAMP VERDE, TX US",03-03-02,0,,
USC00411395,"CAMP VERDE, TX US",03-04-02,0,,
USC00411395,"CAMP VERDE, TX US",03-05-02,0,,
USC00411395,"CAMP VERDE, TX US",03-06-02,0,,
USC00411395,"CAMP VERDE, TX US",03-07-02,0,,
USC00411395,"CAMP VERDE, TX US",03-08-02,0,,
USC00411395,"CAMP VERDE, TX US",03-09-02,0,,
USC00411395,"CAMP VERDE, TX US",03-10-02,0,,
USC00411395,"CAMP VERDE, TX US",03-11-02,0,,
USC00411395,"CAMP VERDE, TX US",03-12-02,0,,
USC00411395,"CAMP VERDE, TX US",03-13-02,0,,
USC00411395,"CAMP VERDE, TX US",03-14-02,0,,
USC00411395,"CAMP VERDE, TX US",03-15-02,0,,
USC00411395,"CAMP VERDE, TX US",03-16-02,0,,
USC00411395,"CAMP VERDE, TX US",03-17-02,0,,
USC00411395,"CAMP VERDE, TX US",03-18-02,0.15,,
USC00411395,"CAMP VERDE, TX US",03-19-02,0.2,,
USC00411395,"CAMP VERDE, TX US",03-20-02,0.4,,
USC00411395,"CAMP VERDE, TX US",03-21-02,0,,
USC00411395,"CAMP VERDE, TX US",03-22-02,0,,
USC00411395,"CAMP VERDE, TX US",03-23-02,0,,
USC00411395,"CAMP VERDE, TX US",03-24-02,0,,
USC00411395,"CAMP VERDE, TX US",03-25-02,0,,
USC00411395,"CAMP VERDE, TX US",03-26-02,0,,
USC00411395,"CAMP VERDE, TX US",03-27-02,0,,
USC00411395,"CAMP VERDE, TX US",03-28-02,0,,
USC00411395,"CAMP VERDE, TX US",03-29-02,0,,
USC00411395,"CAMP VERDE, TX US",03-30-02,0.4,,
USC00411395,"CAMP VERDE, TX US",03-31-02,0,,
USC00411395,"CAMP VERDE, TX US",04-01-02,0,,
USC00411395,"CAMP VERDE, TX US",04-02-02,0,,
USC00411395,"CAMP VERDE, TX US",04-03-02,0,,
USC00411395,"CAMP VERDE, TX US",04-04-02,0,,
USC00411395,"CAMP VERDE, TX US",04-05-02,0,,
USC00411395,"CAMP VERDE, TX US",04-06-02,0,,
USC00411395,"CAMP VERDE, TX US",04-07-02,0.5,,
USC00411395,"CAMP VERDE, TX US",04-08-02,0.6,,
USC00411395,"CAMP VERDE, TX US",04-09-02,0,,
USC00411395,"CAMP VERDE, TX US",04-10-02,0,,
USC00411395,"CAMP VERDE, TX US",04-11-02,0,,
USC00411395,"CAMP VERDE, TX US",04-12-02,0,,
USC00411395,"CAMP VERDE, TX US",04-13-02,0,,
USC00411395,"CAMP VERDE, TX US",04-14-02,0.4,,
USC00411395,"CAMP VERDE, TX US",04-15-02,0,,
USC00411395,"CAMP VERDE, TX US",04-16-02,0.3,,
USC00411395,"CAMP VERDE, TX US",04-17-02,0,,
USC00411395,"CAMP VERDE, TX US",04-18-02,0,,
USC00411395,"CAMP VERDE, TX US",04-19-02,0,,
USC00411395,"CAMP VERDE, TX US",04-20-02,0,,
USC00411395,"CAMP VERDE, TX US",04-21-02,0,,
USC00411395,"CAMP VERDE, TX US",04-22-02,0,,
USC00411395,"CAMP VERDE, TX US",04-23-02,0,,
USC00411395,"CAMP VERDE, TX US",04-24-02,0,,
USC00411395,"CAMP VERDE, TX US",04-25-02,0,,
USC00411395,"CAMP VERDE, TX US",04-26-02,0,,
USC00411395,"CAMP VERDE, TX US",04-27-02,0,,
USC00411395,"CAMP VERDE, TX US",04-28-02,0,,
USC00411395,"CAMP VERDE, TX US",04-29-02,0,,
USC00411395,"CAMP VERDE, TX US",04-30-02,0,,
USC00411395,"CAMP VERDE, TX US",05-01-02,0,,
USC00411395,"CAMP VERDE, TX US",05-02-02,0.1,,
USC00411395,"CAMP VERDE, TX US",05-03-02,0,,
USC00411395,"CAMP VERDE, TX US",05-04-02,0,,
USC00411395,"CAMP VERDE, TX US",05-05-02,0,,
USC00411395,"CAMP VERDE, TX US",05-06-02,0,,
USC00411395,"CAMP VERDE, TX US",05-07-02,0,,
USC00411395,"CAMP VERDE, TX US",05-08-02,0,,
USC00411395,"CAMP VERDE, TX US",05-09-02,0,,
USC00411395,"CAMP VERDE, TX US",05-10-02,0,,
USC00411395,"CAMP VERDE, TX US",05-11-02,0,,
USC00411395,"CAMP VERDE, TX US",05-12-02,0,,
USC00411395,"CAMP VERDE, TX US",05-13-02,0,,
USC00411395,"CAMP VERDE, TX US",05-14-02,0,,
USC00411395,"CAMP VERDE, TX US",05-15-02,0,,
USC00411395,"CAMP VERDE, TX US",05-16-02,0,,
USC00411395,"CAMP VERDE, TX US",05-17-02,0.15,,
USC00411395,"CAMP VERDE, TX US",05-18-02,0.65,,
USC00411395,"CAMP VERDE, TX US",05-19-02,0,,
USC00411395,"CAMP VERDE, TX US",05-20-02,0,,
USC00411395,"CAMP VERDE, TX US",05-21-02,0,,
USC00411395,"CAMP VERDE, TX US",05-22-02,0,,
USC00411395,"CAMP VERDE, TX US",05-23-02,0,,
USC00411395,"CAMP VERDE, TX US",05-24-02,0,,
USC00411395,"CAMP VERDE, TX US",05-25-02,0,,
USC00411395,"CAMP VERDE, TX US",05-26-02,0,,
USC00411395,"CAMP VERDE, TX US",05-27-02,0,,
USC00411395,"CAMP VERDE, TX US",05-28-02,1.1,,
USC00411395,"CAMP VERDE, TX US",05-29-02,0,,
USC00411395,"CAMP VERDE, TX US",05-30-02,0,,
USC00411395,"CAMP VERDE, TX US",05-31-02,0,,
USC00411395,"CAMP VERDE, TX US",06-01-02,0,,
USC00411395,"CAMP VERDE, TX US",06-02-02,0,,
USC00411395,"CAMP VERDE, TX US",06-03-02,0,,
USC00411395,"CAMP VERDE, TX US",06-04-02,0,,
USC00411395,"CAMP VERDE, TX US",06-05-02,0.1,,
USC00411395,"CAMP VERDE, TX US",06-06-02,0.35,,
USC00411395,"CAMP VERDE, TX US",06-07-02,0,,
USC00411395,"CAMP VERDE, TX US",06-08-02,0,,
USC00411395,"CAMP VERDE, TX US",06-09-02,0,,
USC00411395,"CAMP VERDE, TX US",06-10-02,0,,
USC00411395,"CAMP VERDE, TX US",06-11-02,0,,
USC00411395,"CAMP VERDE, TX US",06-12-02,0,,
USC00411395,"CAMP VERDE, TX US",06-13-02,0,,
USC00411395,"CAMP VERDE, TX US",06-14-02,0,,
USC00411395,"CAMP VERDE, TX US",06-15-02,0,,
USC00411395,"CAMP VERDE, TX US",06-16-02,0,,
USC00411395,"CAMP VERDE, TX US",06-17-02,0,,
USC00411395,"CAMP VERDE, TX US",06-18-02,0,,
USC00411395,"CAMP VERDE, TX US",06-19-02,0,,
USC00411395,"CAMP VERDE, TX US",06-20-02,0,,
USC00411395,"CAMP VERDE, TX US",06-21-02,0,,
USC00411395,"CAMP VERDE, TX US",06-22-02,0,,
USC00411395,"CAMP VERDE, TX US",06-23-02,0,,
USC00411395,"CAMP VERDE, TX US",06-24-02,0,,
USC00411395,"CAMP VERDE, TX US",06-25-02,0,,
USC00411395,"CAMP VERDE, TX US",06-26-02,0,,
USC00411395,"CAMP VERDE, TX US",06-27-02,0,,
USC00411395,"CAMP VERDE, TX US",06-28-02,0,,
USC00411395,"CAMP VERDE, TX US",06-29-02,0,,
USC00411395,"CAMP VERDE, TX US",06-30-02,3,,
USC00411395,"CAMP VERDE, TX US",07-01-02,7.87,,
USC00411395,"CAMP VERDE, TX US",07-02-02,4.85,,
USC00411395,"CAMP VERDE, TX US",07-03-02,5.4,,
USC00411395,"CAMP VERDE, TX US",07-04-02,6.33,,
USC00411395,"CAMP VERDE, TX US",07-05-02,3.01,,
USC00411395,"CAMP VERDE, TX US",07-06-02,3.71,,
USC00411395,"CAMP VERDE, TX US",07-07-02,0,,
USC00411395,"CAMP VERDE, TX US",07-08-02,0,,
USC00411395,"CAMP VERDE, TX US",07-09-02,0,,
USC00411395,"CAMP VERDE, TX US",07-10-02,0,,
